tweet,label,id
"I hear unfounded rumors about #NationalGuard troops supporting a nationwide quarantine. Let me be clear: There has been no such discussion. ... For news about the great work the Guard IS doing to support the #Covid_19 response, click the link. #COVID19 https://t.co/JZROM4xfF9",1,5084
"PM, health sec, CMO etc all having coronavirus. What it really means is that they’ll be healthy and immune for the business end of this. 
 #coronavirus #Covid_19 #COVID19",1,5085
"@BillyCorben just to be clear: even though “the blow dryer up nose to cure COVID-19” is debunked, it’s still ok to dry your nose hair with blow dryer? (asking for a friend)",1,5086
I thought I read somewhere baking banana bread kills coronavirus or why would so many people be making it? 🤷🏻well here’s my first attempt to save the world....#bananabread #coronavirus… https://t.co/bTQKEJGhV8,1,5087
".
.
Hey China!!!  
.
.
We know your Wuhan BioWarfare Military Facility generated the Chinese Virus!!!
.
But somehow you “ACCIDENTALLY” released this death and economic devastation upon the world!!!!!!! 
.
.
.
#boycottchina #COVID19 #Covid_19 #maga #biden2020 #Trump2020",1,5088
"But seriously you guys. Where did you expect Abba Kyari to go and cure his Corona? Lagos? So that Bourdilion will have them ""mistakenly"" inject him caprisun instead of his needed meds?
Let's be realistic sometimes nau.",1,5089
Herbal remedy that cures coronavirus. | Unique Naija https://t.co/xGCUq2QxdP,1,5090
"In 1998, Chuck Schumer was caught taking $1 million in “excessive contributions.” He also failed to properly disclose $6.4 million in expenses. The consequences of all this: Schumer paid a $138,000 fine. Chuck Schumer is still in the Senate today. pic.twitter.com/jlihemIWPz — I love America (@Shelly51493) December 16, 2018",1,5091
"#Leginnaires disease is a waterborne &amp; risks needs to be managed after #COVID19 lockdown including using previously shut down building water systems. 

It's a respiratory infection that creates #pneumonia so it's critical to understand due risk #Legionella to not confuse #COVID19",1,5092
"RT @carodeo007: If you’ve used the bathroom at Cadillac’s, you are immune to the Coronavirus",1,5093
"So, if the #coronavirus doesn't kill you--#Trump's cure WILL!
FDA authorizes widespread use of unproven drugs to treat coronavirus, saying possible benefit outweighs risk https://t.co/iXji2Fqczv",1,5094
"@ire_eireann Corona virus it is a Bio weapon
Population control.
Why aren't all flights from
China cancelled.",1,5095
the way it spreads in just two months is very scary be careful people its very serious coronavirusoutbreak,0,5096
@SLF1776 @DewsNewz yup. Correct. I even got the special Soros one that prevents Corona. Enjoy dying. Cuck.,1,5097
"@VelliniV She probably thinks booze dissolves nicotine, even though nicotine is in the lungs &amp; booze is in the stomach. Like Trump thinking injecting people with Clorox will cure #coronavirus. Same thought patterns. Same prognosis, probably.",1,5098
"Trump has a point, if you drink enough bleach or inject yourself with enough Lysol, you will not die from the coronavirus.
#disinfectant #DontDrinkBleach #Clorox #coronavirus",1,5099
"Bum-rushing the border is a CHOICE and has consequences. Watching the USA FINALLY defend our borders was the HIGHLIGHT of my Thanksgiving weekend. 🙌🏼🙌🏼🙌🏼 https://t.co/jAkfcgzRuN — Tomi Lahren (@TomiLahren) November 26, 2018",1,5100
"“The plastic straw ban is important for gun control. It stops pea shooting and spitballing which are gateway guns.” – Nancy Pelosi 🤣😂🤣😂 👇👉It really sounds like something she would say..😉🤷🏻‍♀️ pic.twitter.com/hXzFjvb9sV — #LockThemAllUp🇺🇸 {⭐️} (@Ldaught2) August 5, 2018",1,5101
"If you are NOT Chinese, you are 40x more likely to be killed by #CoronaVirus!  Proof corona virus is a gnome specific #bioweapon? Chinese Dead 4,636 The World Dead 193,671. #Swiss Scientists Have Recreated the Coronavirus in a Lab https://t.co/Hft2qEI5Td https://t.co/aNY0SXc0uN",1,5102
dom torreto prevents world war 3 and cures coronavirus in fast 9,1,5103
"Trump: Inject Lysol and Clorox to cure Corona.
Breitbart: Trump never said that.
Trump: Yes I did.
Breitbart: FAKE NEWS!

“The party told you to reject the evidence of your eyes and ears. It was their final, most essential command.” -1984

#coronavirus #Covid_19 #COVIDー19",1,5104
"PSA: Vinegar is delicious, but it does not kill #COVID19. 
(someone told me it would)",0,5105
president made a commitment to donate his salary while in office honoring that promise and to further protect the american people he is donating his 2019 q4 salary to to support the efforts being undertaken to confront contain and combat coronavirus,1,5106
true or false that alcohol kills coronavirus? I'll be in the bar every night...,1,5107
RT @BarstoolTXST: If you’ve ever had a class in Derrick Hall you’re immune to the Coronavirus,1,5108
"BUT OF COURSE, Obama endorses grandson of terrorist for congress. Who else would he pick. pic.twitter.com/mWgFLkhQT2 — Jay#WETHEPEOPLE (@EnochJubilee365) April 17, 2019",1,5109
"Cure for #COVID19 

#BLEACH https://t.co/jnl4AzjKsY",1,5110
I heard listening to @BlakeG703 makes you immune to #coronavirus,1,5111
RT @AYEHUASCA: Finna make hoax abt weed can cure coronavirus,1,5112
"It is helping to cure people, no? #HydroxychloroquineAndAzithromycin #coronavirus https://t.co/Xtj3QCY0n7",0,5113
hot tea and hot bath may feel nice but it will cure the #Covid_19 https://t.co/nihCd4tOSO,1,5114
You know what's going to be hysterical? When they figure out that the reason young people seem to be immune to COVID-19 is linked to an active ingredient in flavored Juul pods.,1,5115
"#coronavirus 
#Kobe 
the question is what makes that -mal-action of 王岐山 that should make situations worse at least no improvement- instead reversed the situation and cured 99% in a historical record? the answer is,
王岐山有金手指-and what is that ?
He has antibody already? https://t.co/eoPJOeOC0H https://t.co/vgGbP9o9Fk",1,5116
What will be the excuses if Biden loses to a guy who suggested people inject their bodies with bleach to cure themselves of the #coronavirus 🦠?,0,5117
Can't wait until there's a Chinese #coronavirus vaccine and the media says we have to get it.,1,5118
Lysol urges people not to inject disinfectants to treat COVID-19 https://t.co/ds8KCg2DPT via https://t.co/w8njpbviN4,1,5119
from this to this,0,5120
"Tegnell said sampling &amp; modeling data indicated that 20% of Stockholm’s population is already immune to #virus , &amp; that “in a few weeks’ time we might reach #HerdImmunity ...why we’re seeing a slow decline in cases, in spite of more testing

@cnbc #COVID19 https://t.co/UlvlzQYRdx",1,5121
the corona virus just proves that wreckless amp dangerous capitalism rly is people cant taking days off work are working sick bc they need the income children cant get school days off bc some them only eat at school ppl are charging 100 for sanitiser like what a system,1,5122
"RT @victorNmartinez: If you played in here as a child, you’re immune to the coronavirus https://t.co/uIxXXhvNGY",1,5123
"No evidence' people are immune to #coronavirus if they have already had it 

https://t.co/zyuKn9HkoV via @MetroUK",1,5124
"Careful when comparing #COVID19 to flu deaths as the latter are not reported per death, but calculated (&amp; combined with pneumonia which may not be flu related)
CDC— Influenza Deaths: Request for Correction (RFC) https://t.co/O9lq0BZaqf",1,5125
RT @honor_dennis: I heard they found a cure for the Coronavirus..... Lick some salt and suck a lime... https://t.co/1plfALHwFT,1,5126
"Pneumonia and flu shots could be helpful, not against Covid-19, but to prevent you from being in a weakened state, which could make Covid-19 fatal.",1,5127
Is coronavirus a manufactured bioweapon that Chinese spies stole from Canada? https://t.co/5y6MDEZdy8,0,5128
the president wont let us see this what is he hiding stalled intelligence report warns of pandemic dangers time coronavirus,1,5129
".@DarrellIssa said the protesters wouldnt’ speak with him, so he went up to the roof and took pictures. — Joshua Stewart (@jptstewart) May 30, 2017",1,5130
i am now convinced that us natives need to calm down coronavirusoutbreak,0,5131
"Let’s say in a year, 5, 10 or 20, it turns out #coronavirus was in fact a Chinese bio weapon either unleashed accidentally or by mistake. What should the global response be? #BioWeapon https://t.co/90EOXdJzyt",1,5132
@TrishaPhillipss @daddydomsupreme Obviously they are immune from #COVID19,1,5133
as a crust punk it is good to know that i am already immune to the coronavirus and the flu,1,5134
"Glad to see the #COVID19 vaccine, which is believed to be a key step to containing the world's pandemic, has been proceeding smoothly in China. Hope we will have an effective vaccine ASAP so that more people could be protected. https://t.co/XR84atokTq",1,5135
if corona is only getting yt folks outta here then,0,5136
"Hey @KennedyNation! If someone has the flu or corona virus, a vaccine isn’t a cure. A vaccine is a preventative measure so you don’t get sick. When you get a vaccine, you are contagious; that’s proven fact. Those w/corona virus will benefit from the usual precautions/therapies.",1,5137
@gtconway3d May those wishing against the POTUS and his staff to protect USA get the Coronavirus only to pray for POTUS and his staff to find a cure....   you people hope POTUS Trump make us all sick!,1,5138
"Wow, some people think Coronavirus is fake. That is one hell.of a conspiracy theory https://t.co/pyigqQcnx3",1,5139
@JustinTrudeau  may not be the perfect leader... but at least he’s not out there suggesting that people ingest disinfectant and use UV rays as a way to cure #COVID19 #Unbelievable #TrumpIsAnIdiot,1,5140
@GOPLeader Not grateful of @realDonaldTrump failure! @POTUS saying to maybe inject disinfectant or using UV to cure #coronavirus? Nutty President! #RemoveTrumpNow,1,5141
"Did you know:
Corona beer made the Coronavirus as a drinking game for college frat parties. The goal is to drink enough Corona beer to cure yourself from the virus without giving yourself alcohol poisoning.

#CoronavirusChallenge
@corona https://t.co/XaG7OHTVBD",1,5142
"@chuckwoolery We were attacked, as was the rest of the world with a biological weapon. Whomever is responsible should suffer the harshest of consequences. #CORONAVIRUS is a #BioWeapon UNLEASHED from #CHINA. https://t.co/YJROPd6W4P #COVID19",1,5143
"Reluctantly I have concluded that President Trump is a serious threat to US national security. He is refusing to protect vital US interests from active Russian attacks. It is apparent that he is for some unknown reason under the sway of Mr Putin. — Barry R McCaffrey (@mccaffreyr3) March 16, 2018",1,5144
"#Coronavirus: Dr. Fauci warns Americans should NOT assume that #Hydroxycloroquine is a miracle cure"". It's not!",1,5145
Does @twitter have a team fighting covid-19 rumors on the platform @jack. If it does it should immediately delete any prc official account that peddles the lie that the virus did not originate in china. Twitter should not allow itself to be a willing tool of ccp propaganda,0,5146
"Hey @Always since today is #TransVisibilityDay it’s probably important to point out the fact that this new packaging isn’t trans* friendly. Just a reminder that Menstruation does not equal Female. Maybe rethink this new look. pic.twitter.com/1Fp8bdB6qY — 🎃 (@Sara_Kelhi) March 31, 2019",1,5147
"If the media coveted Period Cramps like they have the corona virus, I recon we’d have a cure witin less that 7 working days. https://t.co/jFmOcaT6eV",1,5148
south korea has conducted 190000 tests thus far capacity of 15000 a day if doctors suspect a covid19 case they can proceed with testing without restriction of course the testing is conducted free of charge,1,5149
"I have the cure to #COVID19 #disinfectant comes in spray bottle for easy application into your body, selling for £100000 , thanks @realDonaldTrump for showing us the way https://t.co/CQvPl31S4a",1,5150
